54;Conduct in the upper school is governed by the Honor Code, a system where students agree to a set of rules, and where, in the case of an infraction, students are judged by an honor council consisting of teachers and peers.
55;The Academy Monthly is one of the oldest student run literary magazines in the country, founded in 1884. Published biannually. Features student and faculty writing and artwork.
56;The Edition is the Upper School newspaper was founded in 1969. It includes editorials, school news and sports updates as well as commentary on contemporary culture.
57;Frequency: Frequency magazine provides insight into contemporary music scene through editorials, CD reviews, news about upcoming concerts and album release dates. Students and staff are encouraged to submit material.
58;maGAzine: maGAzine is the Upper School current events/political journal. It includes political commentary, articles and artwork by students and staff.
59;Voyager: The Upper School's Modern Language Journal features articles on world cultures and language. Includes observations, poetry, travel writing and artwork by students and staff.
60;Ye Primer: First published in 1895 as a record of the senior class, the yearbook has expanded to include the whole school, captures the life of the student body, faculty and staff with pictures, articles and senior pages.
61;The house system was established in 2007 at the insistence of Headmaster Jim Connor and Upper School faculty member Ted Haynie. The seven-house system is modeled after the ancient English public school concept of joining students from different years in a common group. Each of the seven houses is named for an influential alumnus or friend of the academy. Each house consists of roughly 80 people and competes in various competitions throughout the year. The system also provides an academic and social support system for underclassmen as they have the chance to interact with upperclassmen and a variety of faculty. Each house is run by a House Head and two student prefects (one boy, one girl). Throughout the year, the houses compete in various competitions ranging from a Knowledge Bowl to a German Folk Song Singing Contest to Handball, etc. The highpoint of the house system calendar is the House Olympics which is held in early May where the different houses compete in athletic and academic competitions for a chance of the House Olympics Trophy (in parenthesis is the faculty house head for the 2017–18 school year)
62;Washington is named for President George Washington, a patron of the old school and a parent as his step-son George Washington Parke Custis attended in the 1790s. The house colors are black and silver and Washington himself serves as the house mascot. (Steven Moll)
63;"Alcott Day (previously known as just Alcott until June 3, 2016) is named for former headmaster Amos Bronson Alcott, and longtime teacher Virginia Belle Day. Alcott, the father of renowned author Louisa May Alcott, believed strongly in providing girls with an education comparable to that given to boys, despite the fact that most educators of his day sought to emphasize a ‘domestic arts’ curriculum for girls. He introduced coeducational integration for a brief period starting in 1831, before leaving the academy three years later. Virginia ""Jinny"" Day worked tirelessly to make the academy open to all, regardless of gender, in 1963.  Alcott house colors are blue and green and its house mascot is the alligator. (Peggy Bradley)"
64;Roberts is named for Supreme Court Justice Owen J. Roberts, a member of the class of 1890. Roberts House colors are blue and orange and their mascot is the walrus. (Allison Rader)
